indice,Fluxo Escolar - Label,Campus (Nome),Matrícula retida?,Ingressantes em (Período Letivo),Modalidade do Curso,Nível de Ensino,Tipo de Modalidade (grupo),Cidade Aluno,Cód. da Matriz,Cód. do Curso,Data Final Período,Data Início Período,Data Última Alteração Matrícula,Dt Ref Início Matrícula,Dt Ref Início Período Letivo,Estado Aluno,Estrutura Etária,Etnia,Faixa Etária,Forma de Ingresso,Forma de Oferta (grupo),Ingressantes em  (Ano Letivo),Num Seq deste Período Letivo,Periodo Letivo (Num),Previsão de Término (Letivo),Reserva vaga,Sexo,Tipo de Modalidade,Tipo_Escola_Origem,É matrícula retida neste período letivo?,Última Alteração de Situação,CH,CH. Disc. Obrigatórias,CH. Disc. Optativas,Duracao curso,Idade (Hoje),Periodos Cursados
1064,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2020-04-27,2019-10-31,2019-10-29 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,"L6 Esc Publica, Indep. Renda, Raca",M,Educação Profissional,E,Não Retida,2019-10-29,800,800,0,2,23,1
1070,Em Curso,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2016,7,20192,2019/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,25,8
1072,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Bela Cruz,7334,11401,2017-11-16,2017-05-15,2018-11-19 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,"L5 Esc Publica, Indep. Renda",F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,20,6
1077,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Itarema,6427,11201,2020-04-27,2019-10-31,2019-10-30 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-10-30,1080,1080,0,4,22,1
1078,Em Curso,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2019/2,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2018-11-19,2800,2800,0,8,23,8
1082,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2019-05-22,2018-11-26,2018-10-19 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2018,1,20182,2022/1,Ampla Concorrência,M,Regular,E,Não Retida,2018-10-19,2960,2960,0,8,21,3
1086,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2019-10-31,2019-05-22,2019-04-26 00:00:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20191,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-04-26,1240,1240,0,4,22,2
1098,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Itarema,6427,11201,2020-04-27,2019-10-31,2019-09-16 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,F,Educação Profissional,M,Não Retida,2019-09-16,1080,1080,0,4,20,1
1118,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Jijoca de Jericoacoara,12166,11401,2020-04-27,2019-10-31,2019-08-28 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-08-28,2800,2800,0,8,22,1
1121,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Itarema,7334,11401,2017-11-16,2017-05-15,2018-11-19 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,22,6
1123,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Cruz,12166,11401,2020-04-27,2019-10-31,2019-03-11 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2022/2,Ampla Concorrência,F,Regular,E,Não Retida,2019-03-11,2800,2800,0,8,20,2
1124,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Itarema,12166,11401,2020-04-27,2019-10-31,2019-08-29 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Preta,15 a 19 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,M,Regular,E,Não Retida,2019-08-29,2800,2800,0,8,19,1
1131,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2019-09-09 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2019-09-09,2960,2960,0,8,20,1
1136,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Cruz,5929,11203,2020-04-27,2019-10-31,2019-09-16 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-09-16,800,800,0,2,19,1
1140,Em Curso,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2020-04-27,2019-10-31,2018-12-06 00:00:00,2018-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,3,20192,2020/1,"L1 Esc Publica, Renda<1.5sm",M,Educação Profissional,M,Não Retida,2018-12-06,1240,1240,0,4,20,3
1147,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2019-09-04 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,M,Regular,E,Não Retida,2019-09-04,2960,2960,0,8,22,1
1153,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Itarema,6427,11201,2020-04-27,2019-10-31,2019-10-30 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-10-30,1080,1080,0,4,22,1
1155,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2019-09-02 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,M,Regular,E,Não Retida,2019-09-02,2960,2960,0,8,20,1
1156,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2017-11-16,2017-05-15,2018-11-19 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,"L5 Esc Publica, Indep. Renda",M,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,21,6
1158,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2017-11-16,2017-05-15,2018-11-19 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,"L5 Esc Publica, Indep. Renda",F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,21,6
1161,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Itarema,4017,11400,2020-04-27,2019-10-31,2019-05-03 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2022/2,Ampla Concorrência,F,Regular,E,Não Retida,2019-05-03,2960,2960,0,8,20,2
1162,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2020-04-27,2019-10-31,2019-09-24 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-09-24,800,800,0,2,20,1
1170,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2017-11-16,2017-05-15,2018-11-19 00:00:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20171,2020/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,23,6
1173,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2019-05-03 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2022/2,"L5 Esc Publica, Indep. Renda",F,Regular,E,Não Retida,2019-05-03,2960,2960,0,8,22,2
1177,Em Curso,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-06-04,2017-11-16,2018-01-31 00:00:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2017,1,20172,2021/1,Ampla Concorrência,M,Regular,E,Não Retida,2018-01-31,3200,3200,0,8,23,1
1178,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Cruz,12166,11401,2020-04-27,2019-10-31,2019-08-26 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-08-26,2800,2800,0,8,20,1
1187,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Bela Cruz,4017,11400,2019-10-31,2019-05-22,2019-11-11 15:00:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20191,2022/2,"L6 Esc Publica, Indep. Renda, Raca",M,Regular,E,Não Retida,2019-11-11,2960,2960,0,8,20,3
1188,Em Curso,Acaraú,Dentro do prazo,20182,Licenciatura,Graduação,Regular,Bela Cruz,12166,11401,2019-05-22,2018-11-26,2018-10-17 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20182,2022/1,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2018-10-17,3440,3200,240,8,21,3
1190,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2019-05-22,2018-11-26,2018-11-19 00:00:00,2017-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2017,3,20182,2020/2,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,25,6
1192,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-09-17 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-09-17,800,800,0,2,19,1
1194,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2020-04-27,2019-10-31,2019-09-17 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-09-17,1240,1240,0,4,23,1
1196,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Itarema,4928,11202,2020-04-27,2019-10-31,2019-04-30 00:00:00,2019-01-01,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-04-30,1480,1480,0,4,19,2
1198,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2020-04-27,2019-10-31,2019-10-24 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-10-24,1480,1480,0,4,31,1
1212,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Itarema,7083,11204,2020-04-27,2019-10-31,2019-05-03 00:00:00,2019-01-01,2019-01-07,CE,Jovem (<= 19 anos),Branca,15 a 19 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-05-03,800,800,0,2,19,2
1215,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Acaraú,12166,11401,2020-04-27,2019-10-31,2019-08-28 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-08-28,2800,2800,0,8,20,1
1217,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-09-27 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-09-27,800,800,0,2,20,1
1219,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Cruz,4017,11400,2020-04-27,2019-10-31,2019-05-03 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2022/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2019-05-03,2960,2960,0,8,21,2
1220,Em Curso,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,9894,11205,2018-11-26,2018-06-04,2018-11-19 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Não Retida,2018-11-19,1320,1320,0,4,20,4
1221,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Bela Cruz,9894,11205,2020-04-27,2019-10-31,2020-02-20 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,"L1 Esc Publica, Renda<1.5sm",F,Educação Profissional,E,Não Retida,2020-02-20,1320,1320,0,4,22,3
1230,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Fortaleza,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2018-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,3,20192,2021/2,"L6 Esc Publica, Indep. Renda, Raca",M,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,21,4
1233,Em Curso,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-11-26,2018-06-04,2018-11-19 00:00:00,2017-01-07,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,3,20181,2021/1,Ampla Concorrência,F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,22,5
1244,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Bela Cruz,4017,11400,2020-04-27,2019-10-31,2019-09-04 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Candidato com deficiência,M,Regular,P,Não Retida,2019-09-04,2960,2960,0,8,19,1
1245,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Cruz,7334,11401,2020-04-27,2019-10-31,2019-03-08 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2022/2,Ampla Concorrência,M,Regular,E,Não Retida,2019-03-08,2800,2800,0,8,20,2
1247,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Marco,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2018-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Sisu,Licenciatura,2018,3,20192,2021/2,Ampla Concorrência,M,Regular,O,Não Retida,2018-11-19,3200,3200,0,8,20,4
1253,Em Curso,Acaraú,Dentro do prazo,20191,Fic,Básico,Regular,Acaraú,4508,111003,2020-03-25,2019-09-04,2019-09-11 00:00:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2019,1,20191,2019/1,Não possui,F,Regular,E,Não Retida,2019-09-11,160,160,0,1,27,1
1259,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Bela Cruz,12166,11401,2019-10-31,2019-05-22,2019-03-11 00:00:00,2019-01-01,2019-01-01,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Sisu,Licenciatura,2019,1,20191,2022/2,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2019-03-11,2800,2800,0,8,19,2
1260,Em Curso,Acaraú,Dentro do prazo,20192,Fic,Básico,Regular,Acaraú,7276,111023,2020-04-08,2019-11-04,2019-10-16 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Branca,15 a 19 anos,Seleção Extensão,Fic,2019,1,20192,2020/1,Não possui,F,Regular,E,Não Retida,2019-10-16,160,160,0,2,19,1
1262,Em Curso,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-06-04,2017-11-16,2019-05-13 12:25:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2017,1,20172,2021/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-05-13,3200,3200,0,8,21,6
1265,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2019-10-31,2019-05-22,2019-03-11 00:00:00,2019-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20191,2022/2,Ampla Concorrência,M,Regular,E,Não Retida,2019-03-11,2800,2800,0,8,20,2
1266,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2020-04-27,2019-10-31,2019-04-26 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-04-26,800,800,0,2,22,2
1273,Em Curso,Acaraú,Dentro do prazo,20191,Licenciatura,Graduação,Regular,Itarema,12166,11401,2019-10-31,2019-05-22,2019-03-11 00:00:00,2019-01-01,2019-01-01,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Sisu,Licenciatura,2019,1,20191,2022/2,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2019-03-11,2800,2800,0,8,19,2
1281,Em Curso,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Itarema,9894,11205,2020-04-27,2019-10-31,2019-05-02 00:00:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,35 a 39 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-05-02,1320,1320,0,4,38,2
1283,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Itarema,9884,11205,2020-04-27,2019-10-31,2019-09-18 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Preta,30 a 34 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,"L6 Esc Publica, Indep. Renda, Raca",F,Educação Profissional,E,Não Retida,2019-09-18,1240,1240,0,4,32,1
1288,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Marco,4928,11202,2020-04-27,2019-10-31,2019-10-25 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,"L2 Esc Publica, Renda<1.5sm, Raca",M,Educação Profissional,E,Não Retida,2019-10-25,1480,1480,0,4,21,1
1298,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2020-04-27,2019-10-31,2019-10-29 00:00:00,2019-01-07,2019-01-07,CE,Jovem (<= 19 anos),Parda,15 a 19 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-10-29,1480,1480,0,4,19,1
1300,Em Curso,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Bela Cruz,9884,11205,2019-05-22,2018-11-26,2018-10-26 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-10-26,1240,1240,0,4,20,3
1301,Em Curso,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2018-11-19 00:00:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2019/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,24,8
1307,Em Curso,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2018-11-26,2018-06-04,2019-11-14 14:30:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,Ampla Concorrência,F,Regular,E,Não Retida,2019-11-14,2960,2960,0,8,22,5
1318,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Acaraú,4017,11400,2020-04-27,2019-10-31,2018-11-19 00:00:00,2017-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,5,20192,2020/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,21,6
1319,Em Curso,Acaraú,Dentro do prazo,20192,Licenciatura,Graduação,Regular,Itarema,12166,11401,2020-04-27,2019-10-31,2019-08-29 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2019,1,20192,2023/1,Ampla Concorrência,F,Regular,E,Não Retida,2019-08-29,2800,2800,0,8,20,1
1320,Em Curso,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2020-04-27,2019-10-31,2019-09-27 00:00:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,"L1 Esc Publica, Renda<1.5sm",F,Educação Profissional,E,Não Retida,2019-09-27,800,800,0,2,22,1
1338,Em Curso,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2019-05-22,2018-11-26,2018-11-28 00:00:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-11-28,1480,1480,0,4,20,3
1345,Em Curso,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Bela Cruz,7334,11401,2018-06-04,2017-11-16,2018-11-19 00:00:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20172,2021/1,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,21,5
1363,Em Curso,Acaraú,Dentro do prazo,20171,Licenciatura,Graduação,Regular,Marco,7334,11401,2020-04-27,2019-10-31,2018-11-19 00:00:00,2017-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,5,20192,2020/2,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2018-11-19,3200,3200,0,8,21,6
1367,Em Curso,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2020-04-27,2019-10-31,2018-11-19 00:00:00,2018-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,3,20192,2019/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-11-19,1240,1240,0,4,20,4
1368,Em Curso,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Itarema,4017,11400,2016-11-16,2016-06-22,2018-11-19 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,1,20161,2019/2,Ampla Concorrência,M,Regular,E,Não Retida,2018-11-19,2960,2960,0,8,22,8
